User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
15584591,male,73,186,88,20,106,40.4,165
15584994,female,24,153,48,21,101,40.2,119
15585440,male,42,190,95,26,104,41.1,171
15585449,male,20,176,79,15,95,40.2,57
15586758,female,29,152,56,25,94,40.7,123
15589541,male,78,170,78,14,103,40.1,109
15589598,male,48,186,86,28,106,40.9,196
15591904,male,64,180,83,22,105,41,166
15592605,male,42,167,76,29,108,40.6,197
15592834,female,65,176,71,12,94,39.9,64
15593299,female,24,168,60,3,89,38.8,13
15593520,female,53,177,77,17,95,40.1,88
15593888,female,69,170,65,10,91,39.6,52
15594158,male,67,181,85,2,76,37.9,7
15594857,male,41,178,84,1,79,37.7,3
15595197,male,29,189,85,18,90,40.4,65
15595236,male,27,180,78,20,103,40.3,107
15596079,male,55,179,79,24,110,40.6,187
15596873,female,24,181,70,5,80,39.3,16
15598877,male,25,179,79,12,78,40.1,18
15599151,female,29,157,57,28,101,40.8,158
15599270,male,77,187,91,30,107,41,259
15600012,male,73,186,92,26,115,40.8,252
15600044,female,32,151,51,8,91,39.6,38
15600179,male,68,190,89,26,102,41.1,193
15600237,male,52,190,91,26,103,40.9,178
15600880,male,46,185,94,9,87,40.1,38
15601721,female,25,163,61,2,75,38.2,5
15602057,female,25,184,81,10,86,39.9,36
15602091,male,35,181,82,16,93,40.4,69
15602974,male,36,174,79,29,113,40.9,212
15603034,female,45,158,60,15,93,40.1,76
15603206,female,43,171,63,17,90,40.5,79
15604311,female,42,156,54,7,86,39.3,30
15606337,female,29,163,62,18,105,39.9,108
15606411,male,61,179,84,27,116,40.7,245
15607088,male,28,199,94,26,105,40.6,157
15607712,male,51,198,94,17,87,40.1,75
15608003,female,27,170,66,21,113,40.5,142
15608156,male,61,170,78,8,93,39.3,44
15609006,male,69,168,70,18,99,40.5,119
15609735,female,20,175,66,28,104,41,159
15610530,male,25,179,80,4,89,39.1,13
15610653,male,25,178,83,26,112,40.8,175
15612261,male,36,181,87,19,105,40.4,119
15613086,male,38,186,89,23,99,40.4,127
15613656,male,50,182,88,22,107,40.5,160
15614396,male,70,214,113,21,100,40.8,162
15615006,female,31,168,67,13,96,39.9,65
15615456,female,38,156,57,11,87,39.9,47
15615743,male,38,171,75,2,81,38.2,5
15615838,female,21,163,61,15,94,40.5,71
15617307,male,54,188,87,21,104,40.3,147
15617996,male,23,185,85,19,96,40.4,81
15619276,female,48,171,69,23,110,40.4,156
15620456,male,61,182,87,26,104,40.7,191
15620975,female,53,150,51,9,97,39.6,52
15621084,female,54,156,57,8,82,39.6,32
15621286,female,24,169,65,8,95,39.5,38
15623286,female,46,166,65,24,107,40.8,156
15623588,female,35,165,61,7,92,39.6,33
15626568,female,75,169,66,29,102,40.8,187
15627503,male,35,179,76,5,79,39,10
15628837,male,27,178,78,18,94,40.2,72
15628947,male,66,184,85,26,111,40.7,223
15629105,male,60,174,76,24,109,40.6,187
15630018,male,38,201,109,23,108,41.2,168
15630986,male,32,175,73,29,114,41.2,207
15631560,female,32,174,76,10,94,40.1,47
15633311,male,42,190,91,16,102,40.3,99
15634803,male,60,173,82,2,81,37.7,7
15635372,male,71,193,98,24,99,40.9,175
15635492,female,53,161,56,25,109,40.5,174
15636021,female,20,170,66,18,99,40.1,93
15637504,female,21,165,61,15,85,40.4,56
15638062,female,43,164,68,30,108,41,195
15639481,female,45,174,68,24,103,40.4,144
15640203,female,25,171,68,15,93,40.3,69
15640292,female,34,165,61,17,98,40.2,91
15641395,female,49,168,63,22,96,40.7,119
15642160,female,45,161,61,10,93,40,50
15643866,male,21,195,97,21,100,40.8,105
15644082,female,20,193,86,11,92,40.4,45
15644298,male,70,176,85,25,99,40.7,174
15645431,male,24,191,90,23,98,40.7,108
15645483,female,25,176,73,25,109,40.8,155
15647186,male,21,184,81,23,94,40.4,87
15647467,female,21,171,62,1,76,37.7,3
15648447,female,31,167,66,18,96,40.4,90
15648602,male,23,197,101,19,97,40.6,90
15650804,female,29,158,56,29,110,40.8,192
15651260,female,22,156,51,10,90,39.9,44
15651585,female,32,174,70,24,100,40.6,130
15652514,female,53,167,66,10,90,39.6,48
15653070,male,69,167,71,24,99,40.6,159
15653313,male,53,194,97,19,105,40.3,139
15655031,female,44,196,94,15,90,40.3,63
15655420,female,24,164,56,8,81,39.5,27
15656843,female,31,147,48,17,91,40.5,81
15658220,male,33,172,79,13,98,39.9,64
15658862,female,41,143,44,7,81,39.5,27
15659087,male,34,192,94,2,81,38,5
15659149,female,27,185,78,9,91,39.8,38
15659810,male,27,180,83,13,93,40.2,51
15662247,female,26,153,49,21,93,40.5,102
15665148,male,70,179,88,4,79,38.8,16
15665372,female,44,160,67,9,91,39.7,42
15665931,female,56,167,67,3,85,38.9,13
15666170,female,20,161,58,16,85,40.4,60
15666388,male,24,164,64,17,97,40.1,68
15667045,male,75,170,76,19,107,40.3,156
15667054,male,63,185,88,8,86,39.4,38
15668455,female,28,151,48,25,101,40.7,144
15669337,female,33,166,65,14,89,40.4,61
15669405,female,28,153,49,23,108,40.5,149
15670966,male,32,191,93,14,91,40,57
15671040,male,21,180,81,9,91,39.5,30
15671103,female,32,163,63,26,109,40.7,168
15671796,male,52,174,78,1,83,37.5,4
15672166,female,58,155,60,11,100,39.9,66
15672175,male,24,176,78,27,109,40.7,165
15673018,male,36,187,95,15,98,40.2,81
15673082,female,73,160,57,6,90,39.3,32
15673228,male,61,185,92,30,111,41.1,255
15673646,female,24,162,63,21,103,40.5,120
15673848,male,35,197,102,12,97,39.8,64
15673884,female,29,184,79,23,90,40.6,96
15675194,male,38,185,89,26,106,40.9,171
15675242,male,72,179,80,15,107,40.5,122
15676164,male,41,185,87,19,104,40.6,121
15676609,male,52,187,97,7,94,39.5,39
15677555,female,55,141,52,16,103,40.1,102
15679709,male,30,198,106,5,75,39.3,9
15680934,male,48,186,93,7,89,39.8,32
15680979,female,63,157,61,10,87,39.8,47
15683030,female,30,141,45,14,95,40.4,73
15683964,female,25,162,63,4,83,39.1,14
15684312,female,25,167,64,13,103,40.1,74
15685326,female,29,168,64,25,109,40.5,160
15685526,male,40,204,105,28,111,41,217
15686110,male,56,205,108,28,106,40.6,220
15687185,male,33,172,78,24,107,40.6,150
15687807,male,44,185,87,12,95,39.9,62
15687829,female,58,158,63,13,97,40.4,73
15688142,female,37,156,58,12,88,39.7,53
15688364,male,37,192,99,23,107,40.8,158
15688386,male,23,182,76,27,107,40.5,154
15688404,male,31,186,89,10,97,39.8,49
15688519,male,58,184,84,16,97,40.3,97
15689308,male,51,191,94,6,82,38.7,22
15690285,female,49,153,52,24,104,40.7,153
15691073,female,37,176,68,5,87,38.9,21
15692541,female,41,161,60,24,105,40.7,150
15692747,female,45,153,52,29,103,40.7,180
15692822,female,24,170,64,8,90,39.6,34
15694038,female,60,162,61,12,86,39.9,54
15694837,male,48,185,88,15,103,40,99
15694956,female,27,165,66,30,104,40.6,174
15695294,female,65,163,59,5,81,39.3,21
15697185,male,25,174,79,12,97,40.3,52
15697554,male,26,201,94,10,87,39.7,32
15697690,female,28,165,65,23,105,40.5,137
15698033,male,63,179,88,13,86,39.9,62
15698304,female,36,181,76,4,77,39.1,12
15699085,female,27,158,57,22,101,40.4,124
15699593,female,38,160,61,22,112,40.4,152
15699777,female,22,154,60,5,80,38.9,16
15700578,male,42,183,83,2,92,38.3,9
15701030,female,31,177,71,2,85,37.2,8
15701624,female,62,151,55,29,113,40.8,219
15701879,male,36,191,94,20,101,40.8,117
15702969,female,31,146,48,19,104,40.6,116
15704174,male,30,182,84,29,107,40.5,181
15704454,female,22,173,66,15,90,40.6,63
15704485,male,36,206,103,5,84,39,17
15705598,female,27,170,63,10,92,39.7,46
15705621,female,55,167,65,25,105,40.5,161
15706257,male,57,184,83,2,86,38.1,9
15706574,female,57,161,61,23,102,40.5,143
15706744,male,44,175,76,28,103,40.9,172
15706933,female,36,159,59,2,76,37.6,6
15707190,female,49,168,64,28,104,40.7,174
15707270,female,34,152,47,3,79,38.2,11
15707692,male,63,179,87,18,107,40.7,142
15708106,female,77,177,79,4,83,39,17
15708155,male,20,173,73,25,99,40.7,108
15708540,male,29,184,89,14,95,40.1,63
15708644,female,33,151,53,18,97,40.4,96
15709435,female,25,170,70,2,84,38.5,7
15710102,female,58,175,71,26,105,40.8,166
15711049,male,28,168,75,25,101,40.9,126
15712081,male,68,173,77,28,105,40.8,213
15713480,female,26,173,66,26,104,41,151
15714145,female,23,173,69,24,105,40.8,139
15715378,female,63,171,73,8,88,40.2,37
15716243,male,34,194,93,12,89,40.3,47
15716749,male,44,214,113,3,85,38.9,13
15716761,male,21,191,95,8,89,39.6,27
15717463,female,52,166,63,13,102,40.2,79
15717919,male,64,191,94,15,99,40.4,103
15718541,female,27,146,49,22,98,40.5,119
15718607,female,29,185,75,30,109,41.2,188
15719420,male,38,206,111,24,109,40.7,180
15719713,female,49,171,64,6,89,39.6,28
15719785,male,57,203,106,19,100,40.4,132
15720905,female,26,169,62,9,80,40.2,30
15721539,female,74,164,63,29,104,40.8,194
15725232,female,22,168,66,7,79,39.5,21
15725358,male,24,183,88,21,98,40.4,98
15726024,female,34,163,66,27,107,40.6,169
15727063,male,27,194,95,2,85,38.4,6
15727592,female,39,176,76,28,111,40.7,186
15729439,male,42,189,88,13,91,40.3,58
15730455,female,58,171,73,15,97,40,83
15731797,female,33,139,48,25,105,40.6,157
15732648,male,39,182,79,30,111,41,215
15732708,female,28,146,48,14,107,40.4,90
15733989,female,25,174,66,4,82,39.1,14
15734602,male,40,180,80,28,108,40.9,190
15734753,female,20,178,70,5,81,39.5,16
15734987,male,66,197,101,8,87,39.6,43
15735157,female,59,145,49,14,97,39.8,82
15735613,female,52,191,86,24,105,40.7,146
15735838,female,71,166,71,16,90,40.3,80
15737805,female,31,145,52,9,84,39.8,35
15737831,male,30,184,86,29,107,40.8,182
15738811,male,71,190,90,25,109,40.9,216
15739952,female,79,168,65,6,90,39.3,31
15740246,male,43,174,77,17,98,40.4,91
15740279,male,29,186,93,25,101,40.7,137
15740386,female,20,167,65,21,101,40.4,113
15740792,female,27,182,71,7,89,39.6,29
15741727,female,43,179,77,2,83,37.9,7
15742444,female,71,164,64,14,94,40.4,78
15744005,female,26,163,62,15,97,40.2,77
15744468,female,74,177,77,3,81,38.4,12
15744627,male,38,172,76,25,109,40.4,169
15744897,female,69,165,62,29,112,40.9,216
15746793,male,62,180,87,16,96,39.8,99
15747020,male,39,175,81,16,86,40.1,55
15748028,female,29,162,57,2,91,38.3,9
15748081,female,45,162,67,17,99,40.2,95
15750905,male,32,168,69,19,100,40.4,94
15751869,female,32,172,66,29,105,40.8,174
15752262,female,63,162,58,27,106,40.9,183
15752599,male,46,181,89,23,107,40.9,163
15753253,male,40,179,79,10,91,39.8,42
15755027,female,55,146,49,20,92,40.2,105
15755174,female,32,172,65,7,83,39.6,26
15756788,female,30,168,69,2,85,37.8,8
15757129,male,36,163,67,17,91,40.5,64
15757138,female,46,148,51,14,99,40.1,81
15758290,male,59,205,103,28,105,40.6,217
15760196,male,39,203,103,2,74,38.2,4
15760594,male,46,173,77,5,91,39.1,22
15760787,male,26,167,64,24,105,40.6,127
15761095,male,23,187,79,25,108,40.9,148
15761114,female,41,171,69,15,95,40.5,76
15761153,female,24,159,58,30,112,40.9,202
15762100,male,20,182,81,3,89,38.4,9
15762401,female,45,140,41,25,99,40.7,148
15762806,male,73,190,99,5,85,38.9,27
15763672,female,70,155,58,4,87,38.9,19
15764363,male,25,198,97,11,92,39.9,44
15767740,female,38,162,61,19,95,40.2,97
15767856,female,42,165,60,7,81,39.3,26
15768703,male,27,189,87,3,79,38.7,6
15769427,male,43,192,98,22,100,40.5,134
15769995,male,23,182,78,7,95,39.8,28
15770448,male,27,198,97,23,100,40.7,122
15770602,male,79,175,83,24,107,40.5,206
15770843,female,59,157,61,7,90,39.4,35
15771654,male,39,208,121,6,77,39.2,18
15772373,male,23,175,70,5,78,39,6
15772512,female,56,157,60,16,95,40.3,87
15772709,male,55,176,83,9,81,39.7,31
15772788,female,77,160,59,30,110,40.8,223
15772993,female,42,178,74,19,97,40.4,99
15773206,female,31,152,56,11,99,39.8,60
15773232,female,24,169,67,27,105,40.5,158
15775471,female,60,152,57,6,84,39.3,26
15775857,male,24,181,78,2,77,38.2,3
15776062,male,40,196,93,22,98,40.6,122
15777808,female,50,172,68,25,101,40.8,147
15779363,female,59,176,73,6,82,39.2,24
15781253,male,35,190,89,6,89,39.3,23
15783596,female,59,170,70,3,80,38.6,11
15783742,male,46,177,80,23,105,40.7,152
15785718,female,59,163,61,25,103,41,158
15786203,female,71,159,60,11,96,39.9,64
15786287,male,72,183,91,4,79,38.8,17
15786512,male,36,197,108,5,85,39.1,19
15788347,female,24,176,68,28,108,40.4,172
15789439,female,78,177,76,22,101,40.6,138
15790423,male,31,206,107,27,100,40.5,154
15790851,male,46,187,84,18,90,40.6,80
15791396,female,38,181,74,8,84,39.9,30
15791476,female,22,149,50,8,97,39.1,42
15792135,male,57,165,71,18,98,40.6,106
15792811,male,33,193,91,13,89,40.3,50
15793708,male,40,192,90,14,91,40.4,62
15794029,female,28,157,59,23,111,41,153
15794287,male,53,185,83,14,102,40.3,92
15795399,female,33,151,56,16,101,40,92
15795666,female,47,160,53,20,96,40.6,110
15795942,male,66,185,87,8,84,39.7,36
15797305,female,30,170,64,11,87,39.7,45
15797697,female,39,166,68,14,94,40.3,69
15797807,female,48,171,68,16,96,40.4,85
15797904,female,24,162,57,22,104,40.7,129
15797959,female,26,156,60,8,86,39.5,32
15798328,male,59,186,93,11,89,40,56
15798343,female,20,175,72,10,93,39.6,44
15798518,male,73,192,92,2,68,38.2,5
15798675,male,41,175,84,13,84,39.9,43
15798921,female,73,165,61,25,94,40.8,141
15799596,female,21,175,74,12,96,40,57
15799821,male,47,180,80,26,101,40.7,157
15800905,female,27,160,55,23,105,40.6,140
15801438,female,40,167,59,29,121,41.1,231
15801734,male,33,188,83,17,93,40.5,72
15802323,male,36,188,89,27,107,41,179
15802586,female,60,183,82,10,92,39.2,49
15804184,female,28,173,71,12,94,39.9,56
15804581,female,22,178,80,5,89,39.4,20
15805510,female,53,205,93,3,74,38.8,8
15806054,female,55,177,75,9,91,39.6,43
15807104,male,22,162,64,28,111,40.5,168
15809434,male,78,189,91,10,97,39.6,72
15810776,female,25,157,55,15,100,40.3,82
15811330,female,22,146,49,5,84,39.3,19
15811479,female,23,167,69,23,100,40.8,121
15811705,female,52,166,60,4,81,38.9,16
15812603,female,39,144,47,20,101,40.1,119
15812605,female,43,157,55,28,108,40.9,187
15812790,female,25,172,69,17,94,40.3,79
15813601,male,49,177,76,19,100,40.6,112
15813794,female,40,154,59,14,90,40.3,65
15814212,male,28,191,93,19,93,40.6,80
15814407,male,54,195,100,25,106,40.7,189
15814922,female,68,163,57,13,95,40.2,74
15815744,female,28,163,59,3,85,38.9,12
15816735,female,65,153,55,18,103,40.5,117
15816958,male,51,205,109,14,94,40.1,81
15817315,male,43,185,89,16,100,40.4,94
15817418,female,29,167,65,30,110,40.8,195
15818779,female,30,185,84,9,85,39.6,32
15818830,female,36,181,77,7,84,39.2,26
15819513,male,28,191,83,7,80,39.4,14
15820772,female,22,181,72,30,111,40.6,192
15822364,female,26,150,54,5,89,39.1,22
15824904,male,33,170,70,21,101,40.5,108
15825345,male,77,166,74,3,82,38.8,14
15825766,male,65,192,91,23,108,40.7,189
15825863,female,37,185,83,2,84,38.2,7
15826911,female,77,161,59,2,79,38,8
15829157,female,22,167,64,16,89,40.2,66
15830893,female,23,157,56,5,77,38.9,15
15831321,male,41,179,85,25,101,40.8,147
15832325,female,41,158,58,13,89,40.2,59
15833595,female,39,163,65,7,85,39.6,28
15835097,female,45,159,59,30,113,41.1,216
15836080,male,25,186,84,26,111,40.7,171
15837100,male,47,174,80,16,101,40.5,97
15838013,female,33,167,62,23,107,40.3,145
15839189,male,65,166,71,7,89,39.6,34
15839282,male,47,172,76,16,100,40.4,93
15839894,male,49,179,82,23,97,41,129
15840377,male,53,179,83,14,99,39.7,85
15841033,male,29,185,87,14,97,40.1,66
15841191,female,28,167,64,16,108,40.7,101
15841396,male,46,187,89,29,105,40.8,197
15842647,female,39,152,53,20,99,40.9,113
15842726,male,58,193,96,23,108,40.5,184
15842907,male,22,183,81,7,85,39.3,17
15844244,male,31,182,88,11,101,39.9,60
15845025,female,30,170,67,7,81,39.5,24
15846310,male,31,173,79,4,85,38.6,11
15846563,male,33,200,97,2,82,38,6
15847336,female,23,166,68,4,77,39,11
15848505,male,25,190,91,29,112,40.8,200
15848696,male,25,196,96,27,107,40.9,169
15850439,male,37,198,97,1,82,37.4,3
15850785,female,36,168,63,16,99,39.9,88
15850859,female,21,168,63,8,80,39.6,25
15851066,male,57,179,74,22,106,40.3,158
15851748,female,23,160,58,21,106,40.3,127
15852013,male,26,190,88,14,95,39.7,60
15852151,female,43,168,66,20,102,40.2,118
15852192,female,29,164,60,9,92,40.3,42
15853210,female,24,145,49,12,88,40.2,51
15853539,female,45,176,76,23,96,40.4,118
15853624,male,27,203,98,24,90,40.7,92
15853827,female,35,181,76,28,107,40.9,172
15854213,female,68,155,58,15,100,40.3,93
15854900,female,30,178,77,13,94,40.2,60
15856282,male,42,183,88,22,106,40.3,148
15856326,female,44,169,67,21,99,40.8,117
15857007,male,27,193,94,7,89,39.6,25
15857770,male,79,176,83,2,89,38.3,12
15858398,male,53,184,83,13,95,39.8,72
15858696,female,54,150,54,17,98,40.3,99
15858925,male,37,190,93,28,108,40.7,193
15860789,female,27,167,63,3,83,38.4,11
15860816,male,48,176,79,28,105,41,187
15861036,female,23,156,58,21,102,40.6,118
15861615,male,23,181,85,19,93,40.4,72
15862195,male,54,190,95,22,110,40.3,178
15862227,female,24,145,48,2,79,37.9,7
15862346,male,50,190,96,3,80,38.3,10
15863427,male,24,187,85,9,75,39.9,10
15864287,male,69,183,87,27,112,41,241
15864536,female,30,169,62,13,93,40.2,62
15865351,female,43,163,61,20,105,40.6,125
15865582,female,29,178,68,5,77,39.2,15
15866026,female,47,162,57,24,106,40.6,156
15866340,female,21,172,68,21,97,40.6,104
15867483,female,22,169,66,6,83,38.9,21
15867556,female,51,159,62,11,82,39.8,43
15868018,male,35,190,87,14,91,39.9,58
15868612,male,35,206,109,8,91,39.6,37
15869217,male,73,189,89,18,99,40.6,130
15869354,female,68,154,56,12,94,39.7,67
15869702,male,49,177,88,19,101,40.8,120
15869723,female,65,164,64,4,87,38.6,19
15870117,male,76,186,92,5,94,38.9,33
15870486,female,67,165,67,4,89,38.9,20
15870890,male,27,175,73,29,109,41,178
15871373,male,26,200,100,5,79,38.6,11
15871502,male,62,187,94,27,108,40.7,220
15872098,male,24,184,84,19,97,40.3,84
15872240,male,39,186,86,4,88,38.6,15
15873077,male,20,178,79,4,78,38.7,5
15873175,female,59,176,71,16,100,40.5,94
15874362,male,42,190,88,3,83,38.9,10
15874706,female,28,175,71,6,83,39.3,21
15874723,male,51,185,85,24,102,40.4,156
15875055,female,20,136,45,11,94,40.1,54
15876239,male,41,172,76,30,102,41.1,175
15876285,male,55,184,88,10,98,39.8,62
15877060,male,56,182,88,8,96,39.3,47
15878611,female,46,166,68,12,101,40.1,70
15880408,female,23,143,45,4,91,39.3,19
15882595,female,23,158,59,29,120,41.1,219
15882643,male,44,200,106,12,90,39.9,58
15882903,male,54,173,74,14,96,40.1,77
15883541,male,25,158,58,6,90,39.2,17
15883945,male,24,173,70,1,79,37.7,1
15884105,male,32,185,81,19,102,40.4,105
15885735,male,21,175,73,20,100,40.2,90
15886505,male,40,188,87,17,102,40.4,102
15887550,female,25,172,69,18,96,40.5,88
15887833,female,31,182,71,20,98,40.7,103
15889712,female,21,168,58,5,87,39.3,20
15890999,male,29,195,87,3,90,38.4,11
15891252,female,25,175,73,10,86,39.8,38
15892092,female,26,149,52,21,94,40.6,103
15892437,male,32,181,87,16,96,40.3,76
15893802,female,62,168,65,7,86,39.4,32
15894547,male,36,200,105,21,94,40.5,105
15895018,female,75,168,67,18,102,40.5,116
15895330,female,40,177,73,7,82,39.5,25
15897285,female,79,178,73,19,99,40.6,116
15897381,male,35,171,75,20,96,40.5,92
15899221,male,25,192,90,17,93,40.4,68
15899947,female,26,163,63,10,89,39.3,42
15900135,female,50,173,69,24,93,40.8,120
15900464,male,36,194,92,9,84,40.1,29
15900599,female,40,180,72,5,82,39.2,18
15901282,male,55,199,94,22,98,40.5,138
15901851,male,65,173,76,21,95,40.6,125
15902380,male,23,196,96,16,92,40.3,62
15902555,male,47,199,98,9,79,39.3,28
15903503,male,79,201,110,8,86,40,48
15905173,female,63,152,53,26,103,40.7,170
15905404,female,20,148,52,9,93,39.7,42
15905450,female,45,177,75,7,90,39.1,32
15906490,male,30,189,95,21,103,40.8,123
15908181,male,23,171,68,22,101,40.9,102
15909353,male,20,200,102,23,101,40.7,120
15910542,female,43,162,59,9,90,39.7,42
15911298,female,21,173,71,2,82,38.5,7
15912232,female,33,156,61,5,90,39.1,22
15912799,female,60,172,65,10,92,39.2,51
15914449,female,30,155,55,10,83,39.7,38
15914742,female,44,164,60,23,105,40.8,145
15915110,male,36,186,82,24,106,40.5,152
15915700,female,56,165,66,19,108,40.4,128
15916234,female,24,151,50,28,101,40.7,158
15916440,male,23,200,99,26,107,40.9,162
15917218,female,58,159,57,21,106,40.4,141
15917964,male,42,200,105,15,94,40.5,79
15918484,male,39,172,77,15,94,40.4,68
15918487,male,59,195,104,15,92,40.3,87
15919625,female,34,160,62,21,106,40.6,130
15919796,male,39,192,91,10,89,40.2,41
15920115,female,46,159,59,28,109,41,190
15920882,female,37,172,70,16,96,40.2,81
15922334,male,41,200,98,2,82,38.1,7
15922418,male,49,190,94,21,97,40.2,123
15924231,female,20,152,56,12,96,39.9,60
15924483,male,46,200,107,22,102,40.6,148
15925835,female,45,168,63,3,81,38.6,11
15926310,female,33,177,74,30,107,41.2,184
15926885,female,62,167,63,20,107,40.6,136
15927085,male,59,199,104,20,102,40.5,146
15928744,male,29,190,93,11,92,39.7,45
15928920,male,30,181,77,25,97,41.1,114
15929303,male,45,186,83,10,95,39.8,51
15929932,female,38,158,61,27,112,40.7,187
15929957,female,47,176,76,7,78,39,23
15930189,male,28,188,84,22,105,40.8,128
15931302,female,24,172,74,17,99,40.8,87
15931804,female,42,174,71,15,91,40.2,69
15933545,male,79,190,99,24,104,40.5,203
15933595,male,21,199,91,16,98,40.2,73
15933821,male,35,196,93,11,104,40,68
15934377,female,54,169,70,18,97,40.3,99
15934903,male,21,197,89,9,83,39.8,21
15935038,female,48,183,71,26,104,40.6,159
15936121,male,36,173,78,30,114,40.6,223
15936301,male,23,195,91,5,94,39.3,20
15936890,male,24,171,74,11,100,39.5,51
15937153,female,58,153,59,5,83,39.4,21
15937849,male,36,187,91,7,78,39.5,16
15938431,female,39,168,62,16,91,40.4,75
15939303,female,21,156,53,26,104,40.8,153
15939330,male,68,163,62,29,112,40.8,242
15940342,male,50,178,83,11,86,40,44
15940369,female,61,175,78,12,91,39.8,58
15941545,female,53,177,76,12,95,40,62
15941631,male,73,175,73,11,94,39.9,67
15942308,male,23,180,82,14,91,40.3,48
15943726,male,31,174,72,18,99,40.3,87
15944006,male,42,172,71,13,93,40.6,57
15944181,male,22,185,84,26,102,40.5,132
15944842,male,29,196,92,20,92,40.6,82
15945396,male,42,193,91,13,99,40.2,75
15945951,female,32,171,64,20,98,40.4,106
15946455,female,47,173,76,12,97,40.2,63
15947177,female,60,141,46,6,86,39.5,28
15948318,female,65,168,70,8,83,39.5,33
15948470,male,24,189,91,6,89,39,20
15949420,female,21,182,77,19,102,40.4,101
15949617,female,66,153,58,15,90,40.1,77
15949814,female,58,162,60,21,106,40.8,140
15950520,male,65,166,65,2,85,38,8
15950782,male,53,180,77,27,103,40.7,178
15950791,male,20,193,97,21,97,40.7,95
15951389,male,39,175,79,22,99,40.5,118
15951892,male,39,198,100,22,94,40.7,111
15952846,male,73,188,95,21,103,40.4,167
15953045,female,36,168,69,19,95,40.7,94
15953413,female,69,149,55,15,95,40.2,86
15955077,female,53,155,57,30,106,41.1,198
15956214,female,38,163,70,17,94,40.4,83
15957173,male,44,189,95,12,94,40,62
15958775,male,20,176,78,16,95,40.1,61
15960246,male,21,165,70,12,103,40.1,59
15960426,male,33,183,80,20,99,40.6,102
15960735,male,71,200,98,27,108,40.6,234
15962268,male,74,193,95,8,79,39.5,35
15962526,female,57,170,75,28,113,40.7,201
15963255,male,26,192,93,13,92,40.1,52
15966571,male,25,168,73,15,103,40.4,77
15967594,female,38,166,63,13,90,39.9,59
15968077,female,33,161,60,8,95,39.5,40
15968098,female,31,175,65,15,95,39.8,74
15971438,female,24,149,46,27,112,40.8,186
15972252,male,23,181,81,11,93,40,41
15973490,female,43,164,61,12,94,39.8,61
15973537,female,66,168,65,22,107,40.4,150
15973862,male,58,188,88,18,101,40.3,122
15974500,female,24,148,52,13,79,39.8,43
15975029,male,22,176,79,7,86,39.6,18
15975941,female,35,157,60,30,97,41.1,159
15976472,female,65,166,70,15,100,39.9,90
15976612,female,25,171,72,24,96,40.7,116
15976645,female,38,167,65,23,97,40.6,121
15976671,male,35,177,79,10,87,40,33
15976902,male,56,182,90,9,86,39.4,40
15977562,male,64,204,105,19,105,40.5,152
15977838,female,22,164,62,2,85,38.5,7
15980106,male,27,185,88,14,103,40,78
15981473,female,33,160,62,4,82,38.9,14
15982368,female,42,157,59,24,97,40.6,130
15983344,male,36,188,86,14,96,40.4,69
15984289,female,23,168,66,7,91,39.6,30
15984339,female,69,174,75,29,109,41,202
15984681,male,23,190,91,20,100,40.6,100
15985242,female,32,163,61,23,104,40.6,137
15985342,female,60,168,64,6,84,39.4,26
15985721,female,26,159,55,15,96,40.1,76
15987356,female,34,179,74,25,101,40.9,138
15987630,male,35,194,95,2,79,38.6,5
15988442,male,63,179,80,25,108,40.8,197
15988895,male,23,179,80,21,96,40.7,87
15988910,female,27,173,68,26,97,40.8,131
15989135,male,42,186,83,10,80,39.7,27
15989659,female,71,166,66,29,108,40.9,204
15991491,male,31,171,72,20,99,40.4,96
15991712,male,41,177,79,5,91,39.4,21
15993245,male,21,191,86,16,103,40.1,84
15993923,female,62,167,64,3,86,38.8,14
15994069,male,43,178,86,4,86,39,15
15994395,male,34,164,71,17,90,40.2,61
15994732,female,52,172,73,16,92,40.3,78
15995398,male,35,193,93,10,83,39.7,30
15996193,male,49,187,86,11,90,39.8,51
15997292,male,34,183,81,3,84,38.5,9
15998022,male,67,199,106,29,108,40.8,250
15998213,female,37,171,66,25,106,40.7,155
15998462,female,30,162,57,18,98,40.5,96
16000348,female,29,153,58,14,101,40.1,79
16001045,female,21,186,76,22,102,40.3,118
16001102,male,48,191,88,8,84,39.6,30
16001195,female,61,170,68,16,101,40.2,97
16001421,female,27,159,54,10,97,40,52
16002371,female,52,161,63,19,99,40.7,109
16002571,female,66,162,64,29,110,40.8,208
16002595,female,20,165,68,4,79,38.7,12
16002744,female,35,158,58,11,79,39.7,37
16003002,female,53,158,61,24,106,40.7,157
16004418,male,55,200,100,23,109,40.6,186
16004941,male,27,168,64,24,105,40.5,128
16005883,female,64,152,52,2,92,38.1,11
16006078,female,46,159,56,19,102,40.4,115
16006697,male,39,181,82,5,80,39.2,13
16006999,female,58,171,74,11,81,40.1,42
16009926,male,32,190,96,17,88,40,63
16010913,male,33,179,76,16,91,40.5,61
16011213,female,33,171,64,3,81,38.7,10
16012603,female,22,157,53,9,89,39.6,39
16012851,female,28,159,61,29,109,40.3,187
16013032,female,31,163,59,2,85,38,8
16013121,female,79,160,62,18,97,40.2,109
16013171,male,58,182,85,6,85,39.2,26
16013879,female,72,171,68,4,82,38.4,17
